Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
ND_NC2543	100	0.34	Neural Network (Specific Model)	11	0.878	308799	318.691666666667	4436910	0.57	4080	37	756749	None
ND_NC2544	99.99	0.63	Neural Network (Specific Model)	11	0.879	145365	315.687618595825	4532432	0.57	4216	70	331140	None
ND_NC2545	100	0.57	Neural Network (Specific Model)	11	0.88	275302	317.327033492823	4516882	0.57	4180	39	543165	None
ND_NC2546	100	0.59	Neural Network (Specific Model)	11	0.878	357017	312.796134376438	4637168	0.57	4346	46	582016	None
ND_NC2547	99.99	1.64	Neural Network (Specific Model)	11	0.879	205874	319.234077555817	4625945	0.57	4255	57	408536	None
ND_NC2548	99.99	1.76	Neural Network (Specific Model)	11	0.879	316079	319.336708264657	4619809	0.57	4247	48	725651	None
ND_NC2549	99.99	0.88	Neural Network (Specific Model)	11	0.879	509578	320.864007688611	4547755	0.57	4162	38	1018679	None
ND_NC2550	99.99	0.55	Neural Network (Specific Model)	11	0.88	380497	317.492071119654	4496176	0.57	4162	40	634974	None
ND_NC2551	99.99	0.4	Neural Network (Specific Model)	11	0.876	238780	314.467693722695	4675967	0.57	4349	50	629412	None
ND_NC2553	99.99	1.61	Neural Network (Specific Model)	11	0.88	267847	314.135539437897	4719146	0.57	4412	66	561757	None
ND_NC2554	99.99	2.06	Neural Network (Specific Model)	11	0.879	257858	318.159604519774	4606840	0.57	4248	66	386800	None
ND_NC2555	100	0.46	Neural Network (Specific Model)	11	0.878	275937	317.859657701712	4436826	0.57	4090	42	529589	None
ND_NC2556	99.99	4.28	Neural Network (Specific Model)	11	0.879	205482	318.356780442804	4705135	0.57	4336	62	733416	None
ND_NC2557	100	0.78	Neural Network (Specific Model)	11	0.88	242182	317.036854460094	4597274	0.57	4260	43	792447	None
ND_NC2558	99.99	0.38	Neural Network (Specific Model)	11	0.877	196612	314.216909216909	4647793	0.57	4329	54	711950	None
ND_NC2559	99.99	1.53	Neural Network (Specific Model)	11	0.879	256531	320.96079368874	4572839	0.57	4183	47	655128	None
ND_NC2560	99.99	1.06	Neural Network (Specific Model)	11	0.88	314152	317.575714955462	4613144	0.57	4266	41	688880	None
ND_NC2561	99.99	2.35	Neural Network (Specific Model)	11	0.88	320390	319.451848471018	4764399	0.57	4382	41	1120436	None
ND_NC2562	99.99	1	Neural Network (Specific Model)	11	0.879	233868	318.715337132004	4575625	0.57	4212	64	400289	None
ND_NC2563	99.99	0.92	Neural Network (Specific Model)	11	0.878	316551	316.315375722543	4666519	0.57	4325	40	716147	None
ND_NC2564	100	0.89	Neural Network (Specific Model)	11	0.879	394697	319.426310817194	4608188	0.57	4234	40	559304	None
ND_NC2565	100	1.51	Neural Network (Specific Model)	11	0.878	267398	314.601544752385	4723573	0.57	4402	43	528903	None
ND_NC2566	99.99	1.13	Neural Network (Specific Model)	11	0.878	214322	319.98974609375	4472917	0.57	4096	70	462598	None
ND_NC2567	99.99	2.66	Neural Network (Specific Model)	11	0.881	291604	320.719289940828	4605910	0.57	4225	46	791121	None
ND_NC2568	99.99	0.33	Neural Network (Specific Model)	11	0.877	240995	315.460489181562	4578748	0.57	4252	54	410869	None
ND_NC2569	99.99	0.59	Neural Network (Specific Model)	11	0.879	380360	318.638862559242	4580571	0.57	4220	43	762814	None
ND_NC2570	99.99	1.27	Neural Network (Specific Model)	11	0.88	297066	318.436920222635	4675714	0.57	4312	38	528904	None
ND_NC2571	99.98	0.98	Neural Network (Specific Model)	11	0.878	55763	311.537306642402	4671964	0.57	4396	149	203692	None
ND_NC2572	100	0.83	Neural Network (Specific Model)	11	0.88	396492	323.132158590308	4496126	0.57	4086	37	987941	None
ND_NC2573	99.99	1.2	Neural Network (Specific Model)	11	0.882	263298	323.229600588091	4479403	0.57	4081	41	460677	None
ND_NC2574	100	1.18	Neural Network (Specific Model)	11	0.88	194252	316.965893271462	4648697	0.57	4310	58	360415	None
ND_NC2575	100	2.37	Neural Network (Specific Model)	11	0.879	316420	320.125765426284	4632748	0.57	4246	41	964750	None
ND_NC2576	100	1.8	Neural Network (Specific Model)	11	0.879	158649	320.994720422366	4556440	0.57	4167	55	332725	None
ND_NC2577	99.98	0.62	Neural Network (Specific Model)	11	0.878	160877	315.57003257329	4623951	0.57	4298	54	328618	None
ND_NC2578	99.99	1.84	Neural Network (Specific Model)	11	0.882	144937	319.64960535757	4536589	0.57	4181	82	256055	None
ND_NC2579	99.99	0.42	Neural Network (Specific Model)	11	0.878	374782	320.793351525676	4411496	0.57	4031	33	676646	None
ND_NC2580	99.99	0.74	Neural Network (Specific Model)	11	0.878	259944	320.84516448182	4426814	0.57	4043	38	437435	None
ND_NC2581	99.98	0.68	Neural Network (Specific Model)	11	0.877	320802	318.662490966032	4515351	0.57	4151	37	722179	None
ND_NC2582	99.99	0.6	Neural Network (Specific Model)	11	0.877	379489	318.273428089617	4512337	0.57	4151	31	677499	None
ND_NC2583	99.99	0.23	Neural Network (Specific Model)	11	0.877	320802	318.495889748549	4498429	0.57	4136	37	482514	None
ND_NC2584	99.99	0.46	Neural Network (Specific Model)	11	0.878	320802	320.94957774466	4407963	0.57	4026	32	582641	None
ND_NC2585	99.99	0.31	Neural Network (Specific Model)	11	0.878	379490	320.943714356558	4415701	0.57	4033	33	990837	None
ND_NC2586	100	0.4	Neural Network (Specific Model)	11	0.878	374782	321.144099378882	4409780	0.57	4025	31	642181	None
ND_NC2587	99.94	0.82	Neural Network (Specific Model)	11	0.875	85573	308.077391696751	4675411	0.57	4432	129	271642	None
ND_NC2588	99.99	0.24	Neural Network (Specific Model)	11	0.878	174120	314.897815362932	4571576	0.57	4257	68	371701	None
ND_NC2589	99.99	1.29	Neural Network (Specific Model)	11	0.878	277783	316.356103286385	4596130	0.57	4260	42	716037	None
ND_NC2590	99.99	0.48	Neural Network (Specific Model)	11	0.876	207049	313.941257774706	4656900	0.57	4341	67	666995	None
ND_NC2591	99.99	0.34	Neural Network (Specific Model)	11	0.877	239291	313.848247232472	4649308	0.57	4336	60	709427	None
ND_NC2592	99.99	0.53	Neural Network (Specific Model)	11	0.877	199565	315.435139573071	4589752	0.57	4263	50	475972	None
ND_NC2593	99.99	0.46	Neural Network (Specific Model)	11	0.88	563689	318.19931017492	4395484	0.57	4059	40	920094	None
ND_NC2594	99.98	0.98	Neural Network (Specific Model)	11	0.88	415265	317.793221165569	4435592	0.57	4101	38	858646	None
ND_NC2595	100	1.74	Neural Network (Specific Model)	11	0.876	270033	316.478027115475	4627000	0.57	4278	48	807605	None
ND_NC2596	100	2.23	Neural Network (Specific Model)	11	0.875	166122	317.749762583096	4581571	0.57	4212	60	579137	None
ND_NC2597	99.98	1.32	Neural Network (Specific Model)	11	0.88	317115	318.376921200293	4441148	0.57	4099	41	663652	None
ND_NC2598	99.99	0.28	Neural Network (Specific Model)	11	0.88	193173	317.287755604829	4384146	0.57	4059	65	472086	None
ND_NC2599	99.99	0.86	Neural Network (Specific Model)	11	0.878	243385	318.398413080067	4519036	0.57	4159	50	532706	None
ND_NC2600	100	1.73	Neural Network (Specific Model)	11	0.876	273086	316.113181183046	4639148	0.57	4294	48	614761	None
ND_NC2601	99.99	0.3	Neural Network (Specific Model)	11	0.878	313826	318.251739860811	4524839	0.57	4167	46	909958	None
ND_NC2602	100	1.38	Neural Network (Specific Model)	11	0.876	199226	315.671638312748	4629272	0.57	4291	66	545055	None
ND_NC2603	100	1.25	Neural Network (Specific Model)	11	0.879	187261	317.486420950533	4463011	0.57	4124	63	523372	None
ND_NC2604	99.98	0.99	Neural Network (Specific Model)	11	0.878	185235	317.198979591837	4452910	0.57	4116	52	602598	None
ND_NC2605	100	0.46	Neural Network (Specific Model)	11	0.878	309233	318.023722181462	4435229	0.57	4089	39	603996	None
ND_NC2606	100	1.38	Neural Network (Specific Model)	11	0.876	139222	315.527634660422	4605348	0.57	4270	86	312238	None
ND_NC2607	99.99	1.85	Neural Network (Specific Model)	11	0.876	380357	315.220209059233	4638681	0.57	4305	62	528434	None
ND_NC2608	100	0.22	Neural Network (Specific Model)	11	0.88	201911	316.699115044248	4383407	0.57	4068	75	661350	None
ND_NC2609	99.98	0.59	Neural Network (Specific Model)	11	0.879	222601	316.673419575299	4421961	0.57	4097	53	566678	None
ND_NC2610	99.98	0.81	Neural Network (Specific Model)	11	0.88	317115	317.688769268412	4420865	0.57	4087	44	650692	None
ND_NC2611	100	0.62	Neural Network (Specific Model)	11	0.878	523740	316.474933397917	4458679	0.57	4129	46	1137299	None
ND_NC2612	99.99	0.51	Neural Network (Specific Model)	11	0.878	286902	317.481960019503	4443725	0.57	4102	40	606442	None
ND_NC2613	99.99	3.59	Neural Network (Specific Model)	11	0.88	397073	319.093330134357	4527752	0.57	4168	35	1114229	None
ND_NC2614	99.99	1.58	Neural Network (Specific Model)	11	0.88	354274	318.498195814289	4503858	0.57	4157	54	626846	None
ND_NC2615	99.98	1.63	Neural Network (Specific Model)	11	0.88	300572	317.213122605364	4508098	0.57	4176	58	492366	None
ND_NC2616	100	2.11	Neural Network (Specific Model)	11	0.88	280749	317.737347085632	4508248	0.57	4169	61	489470	None
ND_NC2617	100	1.34	Neural Network (Specific Model)	11	0.88	397073	320.215248835499	4443303	0.57	4079	29	1114259	None
ND_NC2618	100	0.83	Neural Network (Specific Model)	11	0.88	355719	317.971994205698	4482150	0.57	4142	56	610428	None
ND_NC2619	100	0.55	Neural Network (Specific Model)	11	0.88	395269	319.673838630807	4448176	0.57	4090	33	556832	None
ND_NC2620	100	0.93	Neural Network (Specific Model)	11	0.88	300572	318.046991129226	4513776	0.57	4171	59	535672	None
ND_NC2621	99.99	3.14	Neural Network (Specific Model)	11	0.88	377859	318.247689025835	4568457	0.57	4219	57	610426	None
ND_NC2622	99.99	3.1	Neural Network (Specific Model)	11	0.881	300572	319.25143129771	4549492	0.57	4192	34	610430	None
ND_NC2623	99.98	4.52	Neural Network (Specific Model)	11	0.881	356706	318.365335202056	4635010	0.57	4281	52	610430	None
ND_NC2624	99.99	4.34	Neural Network (Specific Model)	11	0.88	306886	319.221685583192	4497381	0.57	4141	37	559221	None
ND_NC2625	99.99	1.26	Neural Network (Specific Model)	11	0.881	223635	319.241086587436	4476545	0.57	4123	41	464308	None
ND_NC2626	99.99	2.49	Neural Network (Specific Model)	11	0.88	300572	319.211835748792	4496529	0.57	4140	35	554915	None
ND_NC2627	100	1.49	Neural Network (Specific Model)	11	0.88	556443	319.580543425522	4482623	0.57	4122	30	1114263	None
ND_NC2628	100	1.53	Neural Network (Specific Model)	11	0.88	355719	317.868883610451	4554528	0.57	4210	58	610462	None
ND_NC2629	99.99	2.49	Neural Network (Specific Model)	11	0.88	306767	319.81899252832	4514887	0.57	4149	34	610430	None
ND_NC2630	100	2.27	Neural Network (Specific Model)	11	0.88	280749	317.301067615658	4552284	0.57	4215	57	1046410	None
ND_NC2631	100	1.63	Neural Network (Specific Model)	11	0.88	300572	317.466858100024	4515664	0.57	4179	58	489511	None
ND_NC2633	99.98	0.39	Neural Network (Specific Model)	11	0.88	180057	317.400291474375	4449885	0.57	4117	60	462822	None
ND_NC2634	99.99	0.83	Neural Network (Specific Model)	11	0.879	380554	316.678130929791	4546577	0.57	4216	30	554183	None
ND_NC2635	100	3.44	Neural Network (Specific Model)	11	0.877	523609	317.102739726027	4584093	0.57	4234	30	1544623	None
ND_NC2636	99.99	0.72	Neural Network (Specific Model)	11	0.879	616070	317.11534817622	4559522	0.57	4222	24	942980	None
ND_NC2637	100	2.79	Neural Network (Specific Model)	11	0.881	131086	318.630856601988	4576034	0.57	4226	64	390716	None
ND_NC2638	100	3.48	Neural Network (Specific Model)	11	0.878	559355	317.188878460817	4612292	0.57	4262	33	670562	None
ND_NC2639	100	0.16	Neural Network (Specific Model)	11	0.877	685528	317.801755669349	4449161	0.57	4101	28	858974	None
ND_NC2640	99.99	0.98	Neural Network (Specific Model)	11	0.882	582381	325.567171846905	4305186	0.57	3893	20	982371	None
ND_NC2641	100	0.86	Neural Network (Specific Model)	11	0.877	523609	317.458615682478	4479796	0.57	4132	31	859041	None
ND_NC2642	99.99	4.84	Neural Network (Specific Model)	11	0.88	623586	323.536539368223	4671813	0.57	4242	26	1043346	None
ND_NC2644	100	1.43	Neural Network (Specific Model)	11	0.879	295839	316.840924855491	4670222	0.57	4325	45	772791	None
ND_NC2645	99.99	0.6	Neural Network (Specific Model)	11	0.882	198519	319.389619883041	4450823	0.57	4104	52	516760	None
ND_NC2646	99.99	0.67	Neural Network (Specific Model)	11	0.883	284109	325.221972534332	4418651	0.57	4005	33	532531	None
ND_NC2647	99.99	0.77	Neural Network (Specific Model)	11	0.878	500397	317.390220285645	4474552	0.57	4131	31	685528	None
ND_NC2648	100	0.43	Neural Network (Specific Model)	11	0.877	523609	317.694741966894	4455346	0.57	4108	26	858974	None
ND_NC2649	99.99	0.52	Neural Network (Specific Model)	11	0.88	359142	317.941090197996	4424973	0.57	4091	34	919518	None
ND_NC2650	100	0.18	Neural Network (Specific Model)	11	0.877	504084	317.853836784409	4454537	0.57	4105	29	685530	None
ND_NC2651	99.99	0.37	Neural Network (Specific Model)	11	0.883	361016	322.738936959209	4430057	0.57	4045	40	806999	None
ND_NC2652	99.99	0.86	Neural Network (Specific Model)	11	0.882	493082	323.298870333988	4468838	0.57	4072	29	865980	None
ND_NC2653	99.99	1.94	Neural Network (Specific Model)	11	0.882	518796	322.693540553667	4510894	0.57	4118	29	871381	None
ND_NC2654	99.99	0.86	Neural Network (Specific Model)	11	0.879	377936	318.865844815083	4495064	0.57	4137	32	952824	None
ND_NC2655	100	0.53	Neural Network (Specific Model)	11	0.88	528895	320.283984181908	4412764	0.57	4046	27	872299	None
ND_NC2656	100	0.83	Neural Network (Specific Model)	11	0.879	257798	320.826586706647	4377470	0.57	4002	44	557216	None
ND_NC2657	99.98	0.57	Neural Network (Specific Model)	11	0.88	276288	322.89504008016	4388770	0.57	3992	29	978185	None
ND_NC2658	99.99	0.63	Neural Network (Specific Model)	11	0.879	2329636	321.295893719807	4531603	0.57	4140	25	2329636	None
ND_NC2659	100	1.63	Neural Network (Specific Model)	11	0.879	433644	320.144846116268	4466017	0.57	4094	27	978150	None
ND_NC2660	99.99	0.4	Neural Network (Specific Model)	11	0.877	236486	316.083726415094	4574422	0.57	4240	44	371355	None
ND_NC2661	100	1.55	Neural Network (Specific Model)	11	0.879	415732	321.400566171267	4640655	0.57	4239	28	624933	None
ND_NC2662	99.99	1.33	Neural Network (Specific Model)	11	0.882	585350	324.635400907716	4374322	0.57	3966	23	1023242	None
ND_NC2663	99.99	0.61	Neural Network (Specific Model)	11	0.878	317898	315.831662392166	4619008	0.57	4289	34	802159	None
ND_NC2664	99.99	0.88	Neural Network (Specific Model)	11	0.879	332951	319.579853739089	4614409	0.57	4239	37	1151503	None
ND_NC2665	100	2.52	Neural Network (Specific Model)	11	0.88	306493	317.644626168224	4628103	0.57	4280	40	596819	None
ND_NC2666	100	0.6	Neural Network (Specific Model)	11	0.88	190064	319.388793315311	4421311	0.57	4069	66	432188	None
ND_NC2667	100	0.72	Neural Network (Specific Model)	11	0.877	350444	315.54680950163	4625566	0.57	4294	36	657625	None
ND_NC2668	100	1.37	Neural Network (Specific Model)	11	0.878	251617	315.200696055684	4636600	0.57	4310	39	577541	None
ND_NC2669	100	0.56	Neural Network (Specific Model)	11	0.88	282239	319.358999509563	4431788	0.57	4078	60	431666	None
ND_NC2670	100	0.33	Neural Network (Specific Model)	11	0.878	251592	315.358065273538	4583045	0.57	4259	41	655513	None
ND_NC2671	100	1.36	Neural Network (Specific Model)	11	0.88	259519	319.700779727095	4464403	0.57	4104	65	431666	None
ND_NC2672	100	0.96	Neural Network (Specific Model)	11	0.878	1066152	315.346552916763	4663407	0.57	4337	29	1343749	None
ND_NC2673	100	0.74	Neural Network (Specific Model)	11	0.88	604631	318.673434856176	4488909	0.57	4137	20	1326937	None
ND_NC2674	100	0.21	Neural Network (Specific Model)	11	0.88	604676	319.084634146341	4451477	0.57	4100	19	1105252	None
ND_NC2675	100	0.78	Neural Network (Specific Model)	11	0.877	204894	315.208084190385	4501688	0.57	4181	65	474768	None
ND_NC2676	100	0.72	Neural Network (Specific Model)	11	0.875	161627	312.613354387548	4743289	0.57	4433	80	421575	None
ND_NC2677	99.99	0.72	Neural Network (Specific Model)	11	0.878	158623	320.732108778626	4588731	0.57	4192	59	672989	None
ND_NC2678	100	0.9	Neural Network (Specific Model)	11	0.877	66765	311.176109215017	4668421	0.57	4395	155	195630	None
ND_NC2679	99.99	0.39	Neural Network (Specific Model)	11	0.876	309074	319.100290697674	4502497	0.57	4128	37	564699	None
ND_NC2680	99.99	3.63	Neural Network (Specific Model)	11	0.881	285526	316.678530424799	4688212	0.57	4355	39	948088	None
ND_NC2681	99.99	0.66	Neural Network (Specific Model)	11	0.88	269755	319.040871934605	4382130	0.57	4037	41	509138	None
ND_NC2682	100	2.33	Neural Network (Specific Model)	11	0.878	216637	316.060859465738	4638935	0.57	4305	49	480533	None
ND_NC2683	100	1.61	Neural Network (Specific Model)	11	0.878	219130	315.855755894591	4661111	0.57	4326	45	697217	None
ND_NC2684	100	1.83	Neural Network (Specific Model)	11	0.881	199282	318.055516182377	4575168	0.57	4233	43	371772	None
ND_NC2685	100	0.5	Neural Network (Specific Model)	11	0.875	115145	315.413300492611	4381264	0.57	4060	81	344983	None
ND_NC2686	99.99	0.89	Neural Network (Specific Model)	11	0.882	370262	321.155501813785	4510217	0.57	4135	30	633117	None
ND_NC2687	99.99	1.52	Neural Network (Specific Model)	11	0.881	186837	323.62147030185	4519807	0.57	4108	45	457781	None
ND_NC2688	99.99	2.98	Neural Network (Specific Model)	11	0.881	415190	318.280414746544	4697361	0.57	4340	38	641597	None
ND_NC2689	100	2.27	Neural Network (Specific Model)	11	0.881	299386	317.546632723906	4667445	0.57	4321	43	1007234	None
ND_NC2690	100	0.75	Neural Network (Specific Model)	11	0.881	299383	317.826467203682	4696335	0.57	4345	41	1007244	None
ND_NC2691	99.99	1.45	Neural Network (Specific Model)	11	0.88	142184	316.816948345632	4530046	0.57	4201	71	278636	None
ND_NC2692	99.64	4.07	Neural Network (Specific Model)	11	0.88	70412	309.421076233184	4695220	0.57	4460	118	256095	None
ND_NC2693	98.6	0.17	Neural Network (Specific Model)	11	0.881	110065	322.162582345191	4155103	0.57	3795	72	342870	None
ND_NC2695	100	0.03	Neural Network (Specific Model)	11	0.878	207113	321.18625	4382750	0.57	4000	60	661242	None
ND_NC2696	95.68	2.18	Neural Network (Specific Model)	11	0.866	51120	284.668619058346	4362758	0.57	4439	201	155076	None
ND_NC2699	100	0.56	Neural Network (Specific Model)	11	0.874	632866	312.968454985033	4654803	0.57	4343	32	1052682	None
ND_NC2700	100	0.59	Neural Network (Specific Model)	11	0.873	4368373	317.514306323635	4530777	0.57	4159	3	4368373	None
ND_NC2701	99.66	0.1	Neural Network (Specific Model)	11	0.863	488158	304.920438303954	4440865	0.57	4198	32	1117168	None
ND_NC2702	95.14	1.46	Neural Network (Specific Model)	11	0.877	22916	288.335735586481	3957310	0.57	4024	385	109429	None
ND_NC2703	100	0.07	Neural Network (Specific Model)	11	0.876	4268675	320.52450603028	4268675	0.57	3897	1	4268675	None
ND_NC2704	99.96	0.66	Neural Network (Specific Model)	11	0.87	67035	303.645447994235	4347705	0.57	4163	183	248405	None
ND_NC2705	99.99	1.45	Neural Network (Specific Model)	11	0.865	58175	303.124942369756	4551012	0.57	4338	156	229777	None
